ID	Parent_ID	SampleType	NCBITaxonomy	Type	NCBIRank	Group_Size	Interventions	Community_composition
3384908	34	Group_4_slow_mix_14_0				3	loratadine, terbinafine, trazodone, abacavir	Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384909	34	Group_4_slow_mix_14_48				0		Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384910	34	Group_4_slow_mix_14_72				3	loratadine, terbinafine, trazodone, abacavir	Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384911	34	Group_4_slow_mix_15_0				3	sulfasalazine, hydroxychloroquine, leflunomide	Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384912	34	Group_4_slow_mix_15_48				0		Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384913	34	Group_4_slow_mix_15_72				3	sulfasalazine, hydroxychloroquine, leflunomide	Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384914	31	Group_1_fast_mix_1_0				3	Metformin (HCl), Lisinopril, Amlodipine, Metoprolol (tartrate), Gabapentin, Hydrochlorothiazide, Rosuvastatin, Escitalopram, Pantoprazole, Montelukast (sodium salt), Simvastatin, Tamsulosin (hydrochloride), Bupropion (HCl), Fluoxetine (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384915	31	Group_1_fast_mix_1_48				0		Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384916	31	Group_1_fast_mix_1_72				3	Metformin (HCl), Lisinopril, Amlodipine, Metoprolol (tartrate), Gabapentin, Hydrochlorothiazide, Rosuvastatin, Escitalopram, Pantoprazole, Montelukast (sodium salt), Simvastatin, Tamsulosin (hydrochloride), Bupropion (HCl), Fluoxetine (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384917	31	Group_1_fast_mix_2_0				3	Acetaminophen, Furosemide, Apixaban, Meloxicam, Prednisone, (S)-Duloxetine (HCl), Carvedilol, Aspirin, Pravastatin (sodium salt), Allopurinol, Citalopram (Hydrobromide), Glipizide, Cyclobenzaprine (HCl), Hydroxyzine, agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384918	31	Group_1_fast_mix_2_48				0		Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384919	31	Group_1_fast_mix_2_72				3	Acetaminophen, Furosemide, Apixaban, Meloxicam, Prednisone, (S)-Duloxetine (HCl), Carvedilol, Aspirin, Pravastatin (sodium salt), Allopurinol, Citalopram (Hydrobromide), Glipizide, Cyclobenzaprine (HCl), Hydroxyzine, agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384920	31	Group_1_fast_mix_3_0				3	(S)-(+)-Clopidogrel (sulfate), Semaglutide, Famotidine, Diclofenac (sodium salt), Spironolactone, Buspirone (HCl), Empagliflozin, Lamotrigine, Ondansetron (HCl Hydrate), Atenolol, Glimepiride, Clonidine (HCl), Finasteride, (±)-Propranolol (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384921	31	Group_1_fast_mix_3_48				0		Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384922	31	Group_1_fast_mix_3_72				3	(S)-(+)-Clopidogrel (sulfate), Semaglutide, Famotidine, Diclofenac (sodium salt), Spironolactone, Buspirone (HCl), Empagliflozin, Lamotrigine, Ondansetron (HCl Hydrate), Atenolol, Glimepiride, Clonidine (HCl), Finasteride, (±)-Propranolol (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384923	31	Group_1_fast_mix_4_0				3	Ezetimibe, Topiramate, (±)-Warfarin, (–)-Sitagliptin (phosphate), Amitriptyline (HCl), Fenofibrate, (+)-Naproxen, Rivaroxaban, Paroxetine (HCl), Celecoxib, Tizanidine (HCl), Sumatriptan (succinate), Olmesartan, Diltiazem (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384924	31	Group_1_fast_mix_4_48				0		Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384925	31	Group_1_fast_mix_4_72				3	Ezetimibe, Topiramate, (±)-Warfarin, (–)-Sitagliptin (phosphate), Amitriptyline (HCl), Fenofibrate, (+)-Naproxen, Rivaroxaban, Paroxetine (HCl), Celecoxib, Tizanidine (HCl), Sumatriptan (succinate), Olmesartan, Diltiazem (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
